"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","RX Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath","ARC4","ex_emg_kind","TxCC"
"352","IR3ZWR WORLDWID","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"353","IR3ZWR EUROPE","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"354","IR3ZWR ITALIA 2","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"355","IR3ZWR Veneto","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"356","IR3ZWR CLUSTER","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"357","IR3ZWR TG9","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"358","IR3ZWR ARI","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"359","IR3ZWR Hungary","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"360","IR3ZWR Sverige","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"361","IR3ZWR Finland","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"362","IR3ZWR Spain 21","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"363","IR3ZWR Deutschl","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"364","IR3ZWR Bayern","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"365","IR3ZWR Australi","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"366","IR3ZWR Brazil 7","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"367","IR3ZWR Canada 3","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"368","IR3ZWR NorthAme","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"369","IR3ZWR Californ","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","15","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"370","IR3ZWR Lombardia","431.56250","433.16250","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"371","Alberto DMR","430.95000","435.95000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","12"
"372","IR3ZZB 4000","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"373","IR3ZZB WORLDWID","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"374","IR3ZZB EUROPE","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"375","IR3ZZB ITALIA 2","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"376","IR3ZZB Veneto","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"377","IR3ZZB TG9","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"378","IR3ZZB CLUSTER","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"379","IR3ZZB ARI","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"380","IR3ZZB Hungary","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"381","IR3ZZB Sverige","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"382","IR3ZZB Finland","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"383","IR3ZZB Spain 21","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"384","IR3ZZB Deutschl","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"385","IR3ZZB Bayern","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"386","IR3ZZB Australi","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"387","IR3ZZB Brazil 7","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"388","IR3ZZB Canada 3","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"389","IR3ZZB NorthAme","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"390","IR3ZZB Californ","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","12","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"391","IR3ZZB Lombardia","430.18750","431.78750","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"392","IQ3VO 4000","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"393","IQ3VO WORLDWIDE","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"394","IQ3VO EUROPE","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"395","IQ3VO ITALIA 222","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"396","IQ3VO Veneto","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"397","IQ3VO CLUSTER VR","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"398","IQ3VO TG9","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"399","IQ3VO ARI","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"400","IQ3VO Hungary 21","431.50000","433.10000","D-Digital","Low","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
